Article Link,Article Name,DateTime,Site Name
https://news.google.com/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hcnRpY2xlcy9jeXJyNDB4MHoybW_SATJodHRwczovL3d3dy5iYmMuY29tL25ld3MvYXJ0aWNsZXMvY3lycjQweDB6Mm1vLmFtcA?hl=en-GB&gl=GB&ceid=GB%3Aen,Nvidia beats Microsoft to become world's most valuable company,2024-06-19 09:45:00,bbc
https://news.google.com/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hcnRpY2xlcy9jODg4NDM4OWwzNW_SATJodHRwczovL3d3dy5iYmMuY29tL25ld3MvYXJ0aWNsZXMvYzg4ODQzODlsMzVvLmFtcA?hl=en-GB&gl=GB&ceid=GB%3Aen,Microsoft back as most valuable listed company as Nvidia slips,2024-06-21 00:45:00,bbc
https://news.google.com/articles/CBMiMGh0dHBzOi8vd3d3LmJiYy5jb20vcGlkZ2luL2FydGljbGVzL2M5ODg5NXIxNDd2b9IBNGh0dHBzOi8vd3d3LmJiYy5jb20vcGlkZ2luL2FydGljbGVzL2M5ODg5NXIxNDd2by5hbXA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Nvidia: How Nvidia beat Apple, Amazon, Microsoft, odas to become world most valuable company",2024-06-19 10:51:56,bbc
https://news.google.com/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hcnRpY2xlcy9jcTU1ZWsyOHo5OG_SATJodHRwczovL3d3dy5iYmMuY29tL25ld3MvYXJ0aWNsZXMvY3E1NWVrMjh6OThvLmFtcA?hl=en-GB&gl=GB&ceid=GB%3Aen,Jensen Huang: Why is Nvidia boss the 'Taylor Swift of tech'?,2024-06-06 07:00:00,bbc
https://news.google.com/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hcnRpY2xlcy9jNnBwcWQzajYyMW_SAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Nvidia value hits $3tn, overtaking Apple",2024-06-05 07:00:00,bbc
https://news.google.com/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hcnRpY2xlcy9jcmd5cHpnNGVkdm_SATJodHRwczovL3d3dy5iYmMuY29tL25ld3MvYXJ0aWNsZXMvY3JneXB6ZzRlZHZvLmFtcA?hl=en-GB&gl=GB&ceid=GB%3Aen,Wayve: Nvidia and Microsoft invest as UK AI firm raises $1bn,2024-05-07 07:00:00,bbc
https://news.google.com/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NzE1MzY2OdIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NzE1MzY2OS5hbXA?hl=en-GB&gl=GB&ceid=GB%3Aen,Nvidia and iPhone maker Foxconn to build 'AI factories',2023-10-18 07:00:00,bbc
https://news.google.com/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02ODYwMzE5ONIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02ODYwMzE5OC5hbXA?hl=en-GB&gl=GB&ceid=GB%3Aen,Nvidia: US tech giant unveils latest artificial intelligence chip,2024-03-18 07:00:00,bbc
https://news.google.com/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02ODM2NjQ2N9IBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02ODM2NjQ2Ny5hbXA?hl=en-GB&gl=GB&ceid=GB%3Aen,Nvidia: Boss says AI at 'tipping point' as revenues soar,2024-02-21 08:00:00,bbc
https://news.google.com/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY3NDg5NDk10gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,Nvidia sued after video call mistake showed 'stolen' data,2023-11-23 08:00:00,bbc
https://news.google.com/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90b3BpY3MvY2V3cmxxejg0N3l00gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,Nvidia,2018-07-16 10:15:30,bbc
https://news.google.com/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NzIxMzEzNNIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NzIxMzEzNC5hbXA?hl=en-GB&gl=GB&ceid=GB%3Aen,"US orders immediate halt to some AI chip exports to China, Nvidia says",2023-10-24 07:00:00,bbc
https://news.google.com/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NjYwMTcxNtIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NjYwMTcxNi5hbXA?hl=en-GB&gl=GB&ceid=GB%3Aen,Artificial intelligence chip giant Nvidia sees sales more than double,2023-08-23 07:00:00,bbc
https://news.google.com/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02ODM4NzAxONIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02ODM4NzAxOC5hbXA?hl=en-GB&gl=GB&ceid=GB%3Aen,AI chip firm Nvidia valued at $2tn,2024-02-23 08:00:00,bbc
https://news.google.com/articles/CBMiKmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NzYzMzk4MNIBLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9idXNpbmVzcy02NzYzMzk4MC5hbXA?hl=en-GB&gl=GB&ceid=GB%3Aen,Nvidia boss Jensen Huang confident about AI safety,2023-12-06 08:00:00,bbc
https://news.google.com/articles/CBMiWGh0dHBzOi8vd3d3Lndzai5jb20vZmluYW5jZS9zdG9ja3MvbnZpZGlhcy1zdWNjZXNzLWlzLXRoZS1zdG9jay1tYXJrZXRzLXByb2JsZW0tZDcyZTljYmLSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,Nvidia's Success Is the Stock Market's Problem,2024-06-21 01:00:00,wsj
https://news.google.com/articles/CBMipQFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwLTUwMC1uYXNkYXEtbGl2ZS0wNi0wNS0yMDI0L2NhcmQvc3RvY2tzLXRvLXdhdGNoLXdlZG5lc2RheS1ocGUtY3Jvd2RzdHJpa2UtYmF5ZXItdGVzbGEtcmNwWVA0Q0VjNU9GbDZxYXJqWDjSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Stocks to Watch Wednesday: CrowdStrike, Dollar Tree, Nvidia, HPE",2024-06-05 07:00:00,wsj
https://news.google.com/articles/CBMijQFodHRwczovL3d3dy53c2ouY29tL3BvZGNhc3RzL3doYXRzLW5ld3Mvd2hhdHMtbmV3cy1pbi1tYXJrZXRzLW52aWRpYS1lZmZlY3Qtc3AtbWlsZXN0b25lLWFwcGxlLXBheS1sYXRlci83MzgzMzAxYS04MmU3LTRjNmQtYmExYy1kYWE5NjFjZjkzYTXSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,"What's News in Markets: Nvidia Effect, S&P Milestone, Apple Pay Later - What's News - WSJ Podcasts",2024-06-22 10:00:00,wsj
https://news.google.com/articles/CBMiXWh0dHBzOi8vd3d3Lndzai5jb20vZmluYW5jZS9pbnZlc3RpbmcvbnZpZGlhLWlzLW5vLWNpc2NvLWJ1dC1pdC1pcy1nZXR0aW5nLWV4cGVuc2l2ZS0xOTM4ZmNjMNIBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Nvidia Is No Cisco, but It Is Getting Expensive",2024-06-22 10:00:00,wsj
https://news.google.com/articles/CBMiXGh0dHBzOi8vd3d3Lndzai5jb20vdGVjaC9haS9tdXNrLWNvbmZpcm1zLWRpdmVydGluZy1udmlkaWEtYWktY2hpcHMtYXdheS1mcm9tLXRlc2xhLTdhMWJhMzYy0gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,Elon Musk Confirms Diverting Nvidia AI Chips Away From Tesla,2024-06-05 07:00:00,wsj
https://news.google.com/articles/CBMifWh0dHBzOi8vd3d3Lndzai5jb20vdGVjaC9zb2Z0YmFuay1jaGllZi1ydWVzLXNlbGxpbmctbnZpZGlhLXN0YWtlLWFuZC1taXNzaW5nLW91dC1vbi0xNTAtYmlsbGlvbi1kMDU5MjBmZj9tb2Q9dGVjaF9sZWFkX3N0b3J50gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,SoftBank Chief Rues Selling Nvidia Stake and Missing Out on $150 Billion,2024-06-21 06:41:00,wsj
https://news.google.com/articles/CBMitAFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwLTUwMC1uYXNkYXEtbGl2ZS0wNi0wNi0yMDI0L2NhcmQvaGVhcmQtb24tdGhlLXN0cmVldC13ZWRuZXNkYXktcmVjYXAtbnZpZGlhLWpvaW5zLXRoZS0zLXRyaWxsaW9uLWNsdWItNGVSNkxqUmJWdnNwRDJpc3VHRlXSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,Heard on the Street Wednesday Recap: Nvidia Joins the $3 Trillion Club,2024-06-06 07:00:00,wsj
https://news.google.com/articles/CBMihQFodHRwczovL3d3dy53c2ouY29tL2ZpbmFuY2Uvc3RvY2tzL3RoZS1zY29yZS1udmlkaWEtYXBwbGUtY2FybWF4LWFuZC1tb3JlLXN0b2Nrcy10aGF0LWRlZmluZWQtdGhlLXdlZWstZTI0MGFmMTc_bW9kPWZpbmFuY2VfbGVhZF9wb3Mz0gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,"The Score: Nvidia, Apple, CarMax and More Stocks That Defined the Week",2024-06-21 20:23:00,wsj
https://news.google.com/articles/CBMinAFodHRwczovL3d3dy53c2ouY29tL3BvZGNhc3RzL3RlY2gtbmV3cy1icmllZmluZy90bmItdGVjaC1taW51dGUtbnZpZGlhLWpvaW5zLWFwcGxlLWFuZC1taWNyb3NvZnQtaW4tdGhlLTMtdHJpbGxpb24tY2x1Yi8wZGNjYmRhYy0wMjM1LTQyY2EtYTAxYy02OTgxYjM2NjBhNDjSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,TNB Tech Minute: Nvidia Joins Apple and Microsoft in the $3 Trillion Club - Tech News Briefing - WSJ Podcasts,2024-06-05 21:06:00,wsj
https://news.google.com/articles/CBMitAFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwNTAwLW5hc2RhcS1saXZlLTA2LTIxLTIwMjQvY2FyZC9zdG9ja3MtdG8td2F0Y2gtZnJpZGF5LW52aWRpYS1zYXJlcHRhLXNvZnRiYW5rLU1QaHlzak5SZGpLQ3hQS0luUVdlP21vZD1sY3RpbWVsaW5lX2ZpbmFuY2XSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Stocks to Watch Friday: Nvidia, Sarepta, Softbank, CarMax",2024-06-21 11:30:00,wsj
https://news.google.com/articles/CBMiogFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwNTAwLW5hc2RhcS1saXZlLTA2LTA3LTIwMjQvY2FyZC9zdG9ja3MtdG8td2F0Y2gtZnJpZGF5LWdhbWVzdG9wLW52aWRpYS1kb2N1c2lnbi1hbWMtYVNCS0xndlFtMGxLSnFMTzFkZVHSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Stocks to Watch Friday: GameStop, Nvidia, DocuSign, AMC",2024-06-07 07:00:00,wsj
https://news.google.com/articles/CBMiqAFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwNTAwLW5hc2RhcS1saXZlLTA2LTIxLTIwMjQvY2FyZC9zdHJlZXR3aXNlLWZvcmdldC10aGUtcy1wLTUwMC1pdC1zLW52aWRpYS12ZXJzdXMtdGhlLXJlc3QtRjA3bWhBSGZIMTdhVld3cHl5UUjSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Streetwise: Forget the S&P 500, It's Nvidia Versus the Rest",2024-06-21 22:12:00,wsj
https://news.google.com/articles/CBMiqQFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwLTUwMC1uYXNkYXEtbGl2ZS0wNi0wNi0yMDI0L2NhcmQvYXMtbnZpZGlhLXN0b2NrLXNwbGl0LWxvb21zLXRyYWRlcnMtc3dhcm0tc2hvcnQtdGVybS1iZXRzLU1IR2dHMzNaVTMzN2kwN1VBWFdh0gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,"As Nvidia Stock Split Looms, Traders Swarm Short-Term Bets",2024-06-06 07:00:00,wsj
https://news.google.com/articles/CBMihgFodHRwczovL3d3dy53c2ouY29tL3BvZGNhc3RzL3RlY2gtbmV3cy1icmllZmluZy90bmItdGVjaC1taW51dGUtbnZpZGlhLWJlY29tZXMtbGFyZ2VzdC11cy1jb21wYW55L2RmYTliOWRiLTIxMTYtNDk4YS1iMzRlLWNiOWYzM2Q2NDExNdIBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,TNB Tech Minute: Nvidia Becomes Largest U.S. Company - Tech News Briefing - WSJ Podcasts,2024-06-18 21:27:00,wsj
https://news.google.com/articles/CBMirwFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwLTUwMC1uYXNkYXEtbGl2ZS0wNi0wNS0yMDI0L2NhcmQvbnZpZGlhLXN0b2NrLXJpc2VzLXlldC1hZ2Fpbi1hcHByb2FjaGVzLTMtdHJpbGxpb24tbWFya2V0LXZhbHVlLUoyNTdUMjdGSXYxZmh3aGZ3RWMw0gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Nvidia Stock Rises Yet Again, Approaches $3 Trillion Market Value",2024-06-05 07:00:00,wsj
https://news.google.com/articles/CBMinwFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwNTAwLW5hc2RhcS1saXZlLTA2LTIwLTIwMjQvY2FyZC9taWNyb3NvZnQtcy1tYXJrZXQtY2FwLW1vdmVzLWJhY2stYWJvdmUtbnZpZGlhLXMtaTYwakMyYnNLc2RxRHJsNnZvNUzSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,Microsoft's Market Cap Moves Back Above Nvidia's,2024-06-20 22:07:00,wsj
https://news.google.com/articles/CBMic2h0dHBzOi8vd3d3Lndzai5jb20vZmluYW5jZS9zdG9ja3MvdGhlLXNjb3JlLXNwb3RpZnktbnZpZGlhLWdhbWVzdG9wLWFuZC1tb3JlLXN0b2Nrcy10aGF0LWRlZmluZWQtdGhlLXdlZWstZTVhZWM1ZGHSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,"The Score: Spotify, Nvidia, GameStop and More Stocks That Defined the Week",2024-06-07 07:00:00,wsj
https://news.google.com/articles/CBMilQFodHRwczovL3d3dy53c2ouY29tL3BvZGNhc3RzL3lvdXItbW9uZXktbWF0dGVycy93aGF0cy1uZXdzLWluLW1hcmtldHMtbnZpZGlhLWVmZmVjdC1zcC1taWxlc3RvbmUtYXBwbGUtcGF5LWxhdGVyLzBmM2Y4ODgxLWE0ZDctNDI5Yi1hZmEwLTEyYzllYmNiODgwOdIBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,"What's News in Markets: Nvidia Effect, S&P Milestone, Apple Pay Later - Your Money Briefing - WSJ Podcasts",2024-06-22 10:00:00,wsj
https://news.google.com/articles/CBMiS2h0dHBzOi8vd3d3Lndzai5jb20vd29ybGQvYXNpYS9qZW5zZW4taHVhbmctbnZpZGlhLWNlby10YWl3YW4tZmFtZS05OTYzMDcyNtIBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,Jensen Huang Achieves Celebrity Status as Nvidia Hits $3 Trillion - WSJ,2024-06-08 07:00:00,wsj
https://news.google.com/articles/CBMiqQFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwNTAwLW5hc2RhcS1saXZlLTA2LTEwLTIwMjQvY2FyZC9udmlkaWEtc3BsaXQtaXRzLXN0b2NrLWZyaWRheS10aGUtc2hhcmVzLWFyZS1yaXNpbmctdG9kYXktLXhKTGZtNTVrR25PN1JncFBsSjhX0gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,Nvidia's Shares Are Rising After Its 10-For-1 Stock Split,2024-06-10 07:00:00,wsj
https://news.google.com/articles/CBMingFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwNTAwLW5hc2RhcS1saXZlLTA2LTA3LTIwMjQvY2FyZC9udmlkaWEtcy1zdG9jay1zcGxpdC13aGF0LWludmVzdG9ycy1zaG91bGQta25vdy1GRmNrRzdSRHNBQ0RodG5tRGJXTNIBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,Nvidia's Stock Split: What Investors Should Know,2024-06-07 07:00:00,wsj
https://news.google.com/articles/CBMisQFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwLTUwMC1uYXNkYXEtbGl2ZS0wNi0wNi0yMDI0L2NhcmQvaGVhcmQtb24tdGhlLXN0cmVldC1udmlkaWEtYXQtMy10cmlsbGlvbi1pc24tdC1wcmljZWQtZm9yLXRyb3VibGUteDJmc3JPMzBiOGQwdzFISjRoYjHSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,Heard on the Street: Nvidia at $3 Trillion Isn't Priced for Trouble,2024-06-06 07:00:00,wsj
https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3Lndzai5jb20vbGl2ZWNvdmVyYWdlL3N0b2NrLW1hcmtldC10b2RheS1kb3ctc3AtNTAwLW5hc2RhcS1saXZlLTA2LTA1LTIwMjTSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Stock Market News, June 5, 2024: Nasdaq Hits Another Record; Nvidia Joins the $3 Trillion Club",2024-06-05 07:00:00,wsj
https://news.google.com/articles/CBMinAFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwNTAwLW5hc2RhcS1saXZlLTA2LTE4LTIwMjQvY2FyZC9udmlkaWEtbW92ZXMtaW50by10aGUtdG9wLXNwb3QtZm9yLW1hcmtldC1jYXAtNGkxU0ZGek1kQTRITzRPd25XU2vSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,Nvidia Tops Microsoft to Become Largest U.S. Company,2024-06-18 22:07:00,wsj
https://news.google.com/articles/CBMiwAFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwNTAwLW5hc2RhcS1saXZlLTA2LTIwLTIwMjQvY2FyZC9zdG9ja3MtdG8td2F0Y2gtdGh1cnNkYXktbnZpZGlhLW1pY3Jvbi10ZWNobm9sb2d5LWdhbWVzdG9wLUs1Y0VQYnlkR2RUUWl5TTlYQkdyP21vZD1sY3RpbWVsaW5lX2ZpbmFuY2XSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Stocks to Watch Thursday: Super Micro, AMD, Nvidia, Accenture",2024-06-20 16:27:00,wsj
https://news.google.com/articles/CBMiVGh0dHBzOi8vd3d3Lndzai5jb20vbGl2ZWNvdmVyYWdlL3N0b2NrLW1hcmtldC10b2RheS1kb3ctc3A1MDAtbmFzZGFxLWxpdmUtMDYtMTgtMjAyNNIBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Stock Market News, June 18, 2024: Nvidia Powers S&P 500 to Fresh Record",2024-06-18 22:07:00,wsj
https://news.google.com/articles/CBMiuwFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwNTAwLW5hc2RhcS1saXZlLTA2LTE4LTIwMjQvY2FyZC90aGUtYXZlcmFnZS1zdG9jay1pcy11bmRlcnBlcmZvcm1pbmctYnktdGhlLW1vc3QtaW4tZGVjYWRlcy10aGFua3MtdG8tbnZpZGlhLTJWQ3RyRW5Tc0pmWllFeldUM3lE0gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,"The Average Stock is Underperforming by the Most in Decades, Thanks to Nvidia",2024-06-18 22:07:00,wsj
https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3Lndzai5jb20vZmluYW5jZS9zdG9ja3MvZ2xvYmFsLXN0b2Nrcy1tYXJrZXRzLWRvdy1uZXdzLTA2LTE5LTIwMjQtYTQ3YTJiYmXSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,Global Stocks Mixed After Nvidia Powers Fresh U.S. Records,2024-06-19 19:40:00,wsj
https://news.google.com/articles/CBMikQFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwLTUwMC1uYXNkYXEtbGl2ZS0wNi0wNS0yMDI0L2NhcmQvbnZpZGlhLWhpdHMtMy10cmlsbGlvbi1tYXJrZXQtY2FwLUlHRFpBTG9nSXBkVTFRYjBkeUgx0gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Nvidia Hits $3 Trillion Market Cap, Passes Apple in Total Value",2024-06-05 07:00:00,wsj
https://news.google.com/articles/CBMipAFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwLTUwMC1uYXNkYXEtbGl2ZS0wNi0wNi0yMDI0L2NhcmQvc3RvY2tzLXRvLXdhdGNoLXRodXJzZGF5LW52aWRpYS1sdWx1bGVtb24tZml2ZS1iZWxvdy1NczFTSmdFbGZkdTJ4c1FZNHVYa9IBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Stocks to Watch Thursday: Lululemon, Nvidia, TSM, Five Below",2024-06-06 07:00:00,wsj
https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3Lndzai5jb20vZmluYW5jZS9zdG9ja3MvZ2xvYmFsLXN0b2Nrcy1tYXJrZXRzLWRvdy1uZXdzLTA2LTE4LTIwMjQtNjkwMTkxMzPSAQA?hl=en-GB&gl=GB&ceid=GB%3Aen,Nvidia Powers S&P 500 to New Record - WSJ,2024-06-18 20:23:00,wsj
https://news.google.com/articles/CBMirwFodHRwczovL3d3dy53c2ouY29tL2xpdmVjb3ZlcmFnZS9zdG9jay1tYXJrZXQtdG9kYXktZG93LXNwNTAwLW5hc2RhcS1saXZlLTA2LTEzLTIwMjQvY2FyZC9icm9hZGNvbS1udmlkaWEtcG93ZXItY2hpcC1yYWxseS1hZnRlci1zdG9jay1zcGxpdC1hbm5vdW5jZW1lbnRzLWZ4b09URDBGUDRJOG96Q2pRMDBs0gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Broadcom, Nvidia Power Chip Rally After Stock Split Announcements",2024-06-13 07:00:00,wsj
https://news.google.com/articles/CBMigAFodHRwczovL3d3dy53c2ouY29tL3BvZGNhc3RzL3doYXRzLW5ld3MvbnZpZGlhcy1ob3QtbmV3LWNsaWVudHMtYXJlLWNvdW50cmllcy1ub3QtY29tcGFuaWVzL2QxYzY5NDk4LWYzMGYtNDU1NS1hYWE4LWYzZWIyMTE1OTZmY9IBAA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Nvidia's Hot New Clients Are Countries, Not Companies - What's News - WSJ Podcasts",2024-06-12 10:17:00,wsj
https://news.google.com/articles/CBMiaGh0dHBzOi8vd3d3Lndzai5jb20vdGVjaC9haS9udmlkaWFzLW5ldy1zYWxlcy1ib29zdGVyLXRoZS1nbG9iYWwtcHVzaC1mb3ItZG9tZXN0aWMtYWktY2hhbXBpb25zLTZkMDA1YWI30gEA?hl=en-GB&gl=GB&ceid=GB%3Aen,Nvidia's New Sales Booster: The Global Push for National AI Champions,2024-06-09 07:00:00,wsj
